token_id,freq,primary_lang,tier,concentration,mse,rel_err,row_norm
218733,2,rus_Cyrl,high,1.0,4.4931e-06,0.0900958,1.06472
218654,2,rus_Cyrl,high,1.0,4.58824e-06,0.0899321,1.07789
86567,2,rus_Cyrl,high,1.0,4.36626e-06,0.0920805,1.02696
211681,2,rus_Cyrl,high,1.0,5.1386e-06,0.0923731,1.11056
165812,2,rus_Cyrl,high,1.0,6.02518e-06,0.0912274,1.21766
209481,2,rus_Cyrl,high,1.0,5.30113e-06,0.0929692,1.12075
40515,2,rus_Cyrl,high,1.0,5.60898e-06,0.088489,1.2112
90720,2,rus_Cyrl,high,1.0,6.50357e-06,0.0924525,1.24831
19221,2,rus_Cyrl,high,1.0,8.09877e-06,0.090097,1.42943
101590,2,rus_Cyrl,high,1.0,4.881e-06,0.091044,1.09817
150585,2,rus_Cyrl,high,1.0,5.59092e-06,0.0924913,1.15693
52823,2,rus_Cyrl,high,1.0,7.0574e-06,0.0908288,1.32362
61634,2,rus_Cyrl,high,1.0,5.34272e-06,0.0909465,1.15017
184338,2,rus_Cyrl,high,1.0,4.67906e-06,0.0930582,1.05194
44017,2,rus_Cyrl,high,1.0,6.07418e-06,0.0935181,1.19265
223033,2,rus_Cyrl,high,1.0,4.97304e-06,0.0923152,1.09321
224273,2,rus_Cyrl,high,1.0,5.40394e-06,0.0922294,1.14065
115868,2,rus_Cyrl,high,1.0,6.29951e-06,0.0941326,1.20664
187807,2,rus_Cyrl,high,1.0,7.2512e-06,0.093201,1.30752
89372,2,rus_Cyrl,high,1.0,3.58205e-06,0.0979035,0.874848
42075,2,rus_Cyrl,high,1.0,4.82164e-06,0.0910464,1.09144
248117,2,rus_Cyrl,high,1.0,5.27871e-06,0.0919694,1.13054
248074,2,rus_Cyrl,high,1.0,5.18833e-06,0.0942508,1.09369
42281,2,rus_Cyrl,high,1.0,5.0791e-06,0.0904131,1.12805
64070,2,rus_Cyrl,high,1.0,6.23795e-06,0.0883624,1.27914
226661,2,rus_Cyrl,high,1.0,4.72604e-06,0.0945673,1.04033
183622,2,rus_Cyrl,high,1.0,5.119e-06,0.0992296,1.03185
141162,2,rus_Cyrl,high,1.0,5.11208e-06,0.0931647,1.09828
175229,2,rus_Cyrl,high,1.0,5.83928e-06,0.0924768,1.18253
195223,2,rus_Cyrl,high,1.0,4.17158e-06,0.0952658,0.970238
240506,2,rus_Cyrl,high,1.0,3.54701e-06,0.0935804,0.910775
242514,2,rus_Cyrl,high,1.0,6.06051e-06,0.0909716,1.22466
254907,2,rus_Cyrl,high,1.0,4.12425e-06,0.0943987,0.973579
46905,2,rus_Cyrl,high,1.0,5.69679e-06,0.0879586,1.22801
104576,2,rus_Cyrl,high,1.0,6.94674e-06,0.0909845,1.31096
248790,2,rus_Cyrl,high,1.0,4.77276e-06,0.0903465,1.0943
87364,2,rus_Cyrl,high,1.0,7.63649e-06,0.0913491,1.36901
20243,2,rus_Cyrl,high,1.0,8.06972e-06,0.0929016,1.38379
153060,2,rus_Cyrl,high,1.0,7.4015e-06,0.0941727,1.30737
67108,2,rus_Cyrl,high,1.0,3.51845e-06,0.0877538,0.96733
214036,2,rus_Cyrl,high,1.0,7.36083e-06,0.0929868,1.32041
41986,2,rus_Cyrl,high,1.0,6.58156e-06,0.0937316,1.23864
162391,2,rus_Cyrl,high,1.0,4.63246e-06,0.0940012,1.03619
96708,2,rus_Cyrl,high,1.0,7.56731e-06,0.0896565,1.38853
155638,2,rus_Cyrl,high,1.0,5.00719e-06,0.095501,1.06036
183030,2,rus_Cyrl,high,1.0,3.03321e-06,0.0915491,0.860919
131349,2,rus_Cyrl,high,1.0,5.62351e-06,0.0900593,1.19163
164112,2,rus_Cyrl,high,1.0,5.17976e-06,0.0882919,1.16654
88647,2,rus_Cyrl,high,1.0,4.00483e-06,0.0945948,0.957392
92143,2,rus_Cyrl,high,1.0,5.62831e-06,0.0943908,1.13743
125507,2,rus_Cyrl,high,1.0,4.69813e-06,0.089581,1.09499
71098,2,rus_Cyrl,high,1.0,3.78093e-06,0.0893412,0.984946
82214,2,rus_Cyrl,high,1.0,4.80248e-06,0.0969357,1.02309
245128,2,rus_Cyrl,high,1.0,4.27111e-06,0.0909923,1.02785
33728,2,rus_Cyrl,high,1.0,8.26417e-06,0.0889618,1.46238
130607,2,rus_Cyrl,high,1.0,4.42961e-06,0.0929464,1.02474
224353,2,rus_Cyrl,high,1.0,4.15286e-06,0.0926395,0.995503
200954,2,rus_Cyrl,high,1.0,6.44389e-06,0.0937098,1.2259
237012,2,rus_Cyrl,high,1.0,7.87267e-06,0.0886558,1.43225
35599,2,rus_Cyrl,high,1.0,6.92877e-06,0.0944862,1.26074
177919,2,rus_Cyrl,high,1.0,5.22917e-06,0.0926715,1.1167
253097,2,rus_Cyrl,high,1.0,5.08084e-06,0.0900703,1.13253
221298,2,rus_Cyrl,high,1.0,5.17899e-06,0.0949763,1.08436
90315,2,rus_Cyrl,high,1.0,8.09595e-06,0.0923074,1.39496
247838,2,rus_Cyrl,high,1.0,3.72475e-06,0.0922792,0.946476
51157,2,rus_Cyrl,high,1.0,8.87636e-06,0.092257,1.46145
181512,2,rus_Cyrl,high,1.0,4.1738e-06,0.0888626,1.04043
182678,2,rus_Cyrl,high,1.0,4.17311e-06,0.090315,1.02361
48019,2,rus_Cyrl,high,1.0,5.13059e-06,0.0897931,1.14158
78434,2,rus_Cyrl,high,1.0,4.65968e-06,0.0950133,1.02816
140758,2,rus_Cyrl,high,1.0,6.58476e-06,0.093558,1.24124
67046,2,rus_Cyrl,high,1.0,6.78096e-06,0.0927088,1.27113
225988,2,rus_Cyrl,high,1.0,4.90066e-06,0.0875275,1.14458
117492,2,rus_Cyrl,high,1.0,3.98584e-06,0.0938047,0.963163
213529,2,rus_Cyrl,high,1.0,6.7425e-06,0.0900286,1.30525
67927,2,rus_Cyrl,high,1.0,3.61332e-06,0.093457,0.920464
65607,2,rus_Cyrl,high,1.0,4.96874e-06,0.0905153,1.11446
8523,2,rus_Cyrl,high,1.0,7.9218e-06,0.089023,1.43079
194525,2,rus_Cyrl,high,1.0,5.26073e-06,0.094208,1.10179
179428,2,rus_Cyrl,high,1.0,3.75084e-06,0.0902024,0.971653
74679,2,rus_Cyrl,high,1.0,6.29422e-06,0.0915428,1.24026
82424,2,rus_Cyrl,high,1.0,7.02661e-06,0.0910776,1.31712
208280,2,rus_Cyrl,high,1.0,6.8203e-06,0.0900187,1.31291
150915,2,rus_Cyrl,high,1.0,6.93252e-06,0.0907293,1.3133
84930,2,rus_Cyrl,high,1.0,8.03733e-06,0.0936535,1.36993
104339,2,rus_Cyrl,high,1.0,4.73846e-06,0.0887868,1.10952
193148,2,rus_Cyrl,high,1.0,4.17282e-06,0.0919873,1.00497
232454,2,rus_Cyrl,high,1.0,6.33427e-06,0.0926055,1.22992
40498,2,rus_Cyrl,high,1.0,5.13438e-06,0.0896047,1.1444
21316,2,rus_Cyrl,high,1.0,8.10607e-06,0.0918562,1.40269
25043,2,rus_Cyrl,high,1.0,5.22751e-06,0.0961612,1.076
52886,2,rus_Cyrl,high,1.0,6.24403e-06,0.0911416,1.24074
46534,2,rus_Cyrl,high,1.0,4.3815e-06,0.0923125,1.02616
174435,2,rus_Cyrl,high,1.0,5.62548e-06,0.091802,1.16921
94409,2,rus_Cyrl,high,1.0,6.23474e-06,0.0965849,1.16994
221413,2,rus_Cyrl,high,1.0,4.44746e-06,0.0902793,1.05714
88660,2,rus_Cyrl,high,1.0,3.84074e-06,0.091844,0.965655
51935,2,rus_Cyrl,high,1.0,6.93952e-06,0.0928336,1.28418
170221,2,rus_Cyrl,high,1.0,3.35193e-06,0.0908166,0.91232
72119,2,rus_Cyrl,high,1.0,9.08638e-06,0.0936735,1.45628
22032,2,rus_Cyrl,high,1.0,5.88458e-06,0.0884727,1.24083
32018,2,rus_Cyrl,high,1.0,8.40499e-06,0.0915452,1.43317
103386,2,rus_Cyrl,high,1.0,4.22019e-06,0.0924222,1.0059
209549,2,rus_Cyrl,high,1.0,4.32309e-06,0.090348,1.04146
104709,2,rus_Cyrl,high,1.0,3.82639e-06,0.092789,0.954033
127986,2,rus_Cyrl,high,1.0,5.44527e-06,0.0938478,1.12525
202643,2,rus_Cyrl,high,1.0,4.2463e-06,0.0946782,0.984965
156552,2,rus_Cyrl,high,1.0,3.93727e-06,0.091869,0.977447
80429,2,rus_Cyrl,high,1.0,5.90026e-06,0.0960758,1.14416
218458,2,rus_Cyrl,high,1.0,4.5045e-06,0.0913924,1.05094
73752,2,rus_Cyrl,high,1.0,5.89454e-06,0.0909528,1.20802
233804,2,rus_Cyrl,high,1.0,5.28238e-06,0.0907755,1.14581
216364,2,rus_Cyrl,high,1.0,6.24697e-06,0.0932764,1.21263
70303,2,rus_Cyrl,high,1.0,6.82898e-06,0.0917637,1.28876
143398,2,rus_Cyrl,high,1.0,4.99165e-06,0.0910055,1.11101
144534,2,rus_Cyrl,high,1.0,6.52011e-06,0.0934656,1.23635
139017,2,rus_Cyrl,high,1.0,5.39565e-06,0.0884364,1.18866
238383,2,rus_Cyrl,high,1.0,5.87364e-06,0.0913329,1.20086
13885,2,rus_Cyrl,high,1.0,7.38241e-06,0.0909847,1.35144
200398,2,rus_Cyrl,high,1.0,3.23293e-06,0.0901942,0.902162
100750,2,rus_Cyrl,high,1.0,6.22329e-06,0.0930317,1.21351
238017,2,rus_Cyrl,high,1.0,5.83374e-06,0.091788,1.19084
98285,2,rus_Cyrl,high,1.0,5.06365e-06,0.0894525,1.13842
147700,2,rus_Cyrl,high,1.0,5.92383e-06,0.0936643,1.17596
194542,2,rus_Cyrl,high,1.0,6.84949e-06,0.0932027,1.27077
153370,2,rus_Cyrl,high,1.0,4.8686e-06,0.0896041,1.1144
191723,2,rus_Cyrl,high,1.0,6.22376e-06,0.091983,1.22739
123856,2,rus_Cyrl,high,1.0,5.17999e-06,0.0896759,1.14856
42931,2,rus_Cyrl,high,1.0,7.09924e-06,0.0946741,1.27362
18256,2,rus_Cyrl,high,1.0,7.99622e-06,0.0915533,1.39776
163872,2,rus_Cyrl,high,1.0,4.97882e-06,0.0933589,1.08161
116681,2,rus_Cyrl,high,1.0,5.30284e-06,0.0861671,1.20942
220840,2,cmn_Hant,high,1.0,5.7219e-06,0.0958638,1.12923
46720,2,cmn_Hant,high,1.0,5.93333e-06,0.0884447,1.24636
66095,2,cmn_Hant,high,1.0,6.41558e-06,0.0915457,1.25212
145492,2,cmn_Hant,high,1.0,5.21904e-06,0.0936076,1.10446
241198,2,cmn_Hant,high,1.0,4.71579e-06,0.0929436,1.05736
45895,2,cmn_Hant,high,1.0,7.61681e-06,0.0886009,1.40966
177059,2,cmn_Hant,high,1.0,5.92449e-06,0.094259,1.1686
133449,2,cmn_Hant,high,1.0,5.3689e-06,0.0945039,1.10958
23225,2,cmn_Hant,high,1.0,8.71685e-06,0.0900043,1.4845
260290,2,cmn_Hant,high,1.0,5.27633e-06,0.0922178,1.12724
98779,2,cmn_Hant,high,1.0,5.0298e-06,0.0923021,1.09958
124184,2,cmn_Hant,high,1.0,3.9103e-06,0.0883799,1.01255
163949,2,cmn_Hant,high,1.0,4.84771e-06,0.0937862,1.06242
60705,2,cmn_Hant,high,1.0,6.24797e-06,0.09393,1.20429
30994,2,cmn_Hant,high,1.0,6.40136e-06,0.0953337,1.20103
80582,2,cmn_Hant,high,1.0,5.62997e-06,0.0896003,1.19842
255200,2,cmn_Hant,high,1.0,4.6694e-06,0.0918683,1.06446
46050,2,cmn_Hant,high,1.0,6.15673e-06,0.0909896,1.23409
34615,2,cmn_Hant,high,1.0,5.98404e-06,0.092727,1.19387
123157,2,cmn_Hant,high,1.0,5.31311e-06,0.0925887,1.12663
2503,2,cmn_Hant,high,1.0,8.55459e-06,0.0924566,1.43162
73622,2,cmn_Hant,high,1.0,4.55795e-06,0.091793,1.05254
97593,2,cmn_Hant,high,1.0,8.12172e-06,0.0914477,1.41031
85879,2,cmn_Hant,high,1.0,5.87739e-06,0.0909531,1.20626
23274,2,cmn_Hant,high,1.0,7.32565e-06,0.0982016,1.2473
23262,2,cmn_Hant,high,1.0,7.17436e-06,0.0905707,1.33835
38488,2,cmn_Hant,high,1.0,6.33315e-06,0.0906731,1.25602
9273,2,cmn_Hant,high,1.0,1.00924e-05,0.0931082,1.5441
121241,2,cmn_Hant,high,1.0,5.33478e-06,0.0926932,1.12765
215702,2,cmn_Hant,high,1.0,5.06043e-06,0.0903301,1.12701
111749,2,cmn_Hant,high,1.0,4.16768e-06,0.0910112,1.01512
16263,2,cmn_Hant,high,1.0,5.90377e-06,0.0908865,1.20985
1552,2,cmn_Hant,high,1.0,8.30016e-06,0.089502,1.45672
153235,2,cmn_Hant,high,1.0,4.76011e-06,0.0915962,1.07794
45269,2,cmn_Hant,high,1.0,4.90175e-06,0.0899461,1.11393
16567,2,cmn_Hant,high,1.0,7.80282e-06,0.0888444,1.42286
50437,2,cmn_Hant,high,1.0,7.57295e-06,0.0933986,1.33339
225825,2,cmn_Hant,high,1.0,4.27311e-06,0.0904793,1.03392
144828,2,cmn_Hant,high,1.0,4.97095e-06,0.0886535,1.13812
49041,2,cmn_Hant,high,1.0,5.94165e-06,0.090034,1.22521
52127,2,cmn_Hant,high,1.0,4.48608e-06,0.0914059,1.04864
182374,2,cmn_Hant,high,1.0,6.08529e-06,0.0922585,1.21004
85109,2,cmn_Hant,high,1.0,7.09715e-06,0.0956374,1.26061
213485,2,cmn_Hant,high,1.0,6.58545e-06,0.0965683,1.20261
239618,2,cmn_Hant,high,1.0,4.22243e-06,0.0993096,0.936387
156280,2,cmn_Hant,high,1.0,4.67153e-06,0.0893423,1.09481
126040,2,cmn_Hant,high,1.0,5.59867e-06,0.0938956,1.14041
5690,2,cmn_Hant,high,1.0,8.31279e-06,0.0936233,1.39365
72399,2,cmn_Hant,high,1.0,5.91898e-06,0.0931788,1.1816
53873,2,cmn_Hant,high,1.0,4.7944e-06,0.0947974,1.04529
21963,2,cmn_Hant,high,1.0,8.72074e-06,0.0928644,1.43911
7884,2,cmn_Hant,high,1.0,8.00846e-06,0.0880643,1.45425
39468,2,cmn_Hant,high,1.0,7.29449e-06,0.0893043,1.36864
37241,2,cmn_Hant,high,1.0,5.16494e-06,0.0907206,1.13368
1394,2,cmn_Hant,high,1.0,6.82215e-06,0.0898265,1.31589
260196,2,cmn_Hant,high,1.0,4.34054e-06,0.0892586,1.0563
20912,2,cmn_Hant,high,1.0,6.39381e-06,0.0946836,1.20856
75715,2,cmn_Hant,high,1.0,6.51468e-06,0.0894482,1.29134
43121,2,cmn_Hant,high,1.0,5.59341e-06,0.0891336,1.20078
6925,2,cmn_Hant,high,1.0,1.44589e-05,0.0920429,1.86957
64180,2,cmn_Hant,high,1.0,5.3765e-06,0.0921144,1.13917
103624,2,cmn_Hant,high,1.0,5.71862e-06,0.0923581,1.17175
151678,2,cmn_Hant,high,1.0,5.31861e-06,0.0927484,1.12527
65730,2,cmn_Hant,high,1.0,4.81514e-06,0.0898614,1.10509
124072,2,cmn_Hant,high,1.0,5.09139e-06,0.0945743,1.07972
35043,2,cmn_Hant,high,1.0,5.27875e-06,0.0868382,1.19735
85254,2,cmn_Hant,high,1.0,7.09997e-06,0.0923149,1.30624
127621,2,cmn_Hant,high,1.0,5.56059e-06,0.0938626,1.13693
14158,2,cmn_Hant,high,1.0,7.31794e-06,0.0928813,1.31805
116829,2,cmn_Hant,high,1.0,4.60872e-06,0.0956826,1.01537
245562,2,cmn_Hant,high,1.0,4.98651e-06,0.0927073,1.09006
150174,2,cmn_Hant,high,1.0,4.30998e-06,0.0887836,1.0582
248800,2,cmn_Hant,high,1.0,5.56036e-06,0.0950467,1.12274
49831,2,cmn_Hant,high,1.0,5.61882e-06,0.0927663,1.15637
2771,2,cmn_Hant,high,1.0,7.75194e-06,0.0924127,1.36345
19991,2,cmn_Hant,high,1.0,5.46115e-06,0.0928847,1.13858
32596,2,cmn_Hant,high,1.0,6.10505e-06,0.093709,1.19324
28842,2,cmn_Hant,high,1.0,7.52769e-06,0.0930236,1.33476
105454,2,cmn_Hant,high,1.0,5.67755e-06,0.0946923,1.13876
160951,2,cmn_Hant,high,1.0,4.87269e-06,0.0951033,1.0504
63026,2,cmn_Hant,high,1.0,8.33697e-06,0.0920372,1.41973
216691,2,cmn_Hant,high,1.0,4.057e-06,0.0929861,0.980279
80476,2,cmn_Hant,high,1.0,5.15083e-06,0.0919244,1.11731
233872,2,cmn_Hant,high,1.0,5.6703e-06,0.0915623,1.17693
242362,2,cmn_Hant,high,1.0,4.73211e-06,0.0925031,1.06423
132021,2,cmn_Hant,high,1.0,6.72826e-06,0.0918746,1.27768
105576,2,cmn_Hant,high,1.0,7.88905e-06,0.0924085,1.37552
80882,2,cmn_Hant,high,1.0,5.21644e-06,0.0944932,1.09383
27421,2,cmn_Hant,high,1.0,7.24505e-06,0.0941698,1.29352
68897,2,cmn_Hant,high,1.0,5.33509e-06,0.0944711,1.10646
41919,2,cmn_Hant,high,1.0,6.80056e-06,0.0909503,1.29758
251586,2,cmn_Hant,high,1.0,3.72956e-06,0.0927143,0.942643
215234,2,cmn_Hant,high,1.0,4.34765e-06,0.0924626,1.02053
142643,2,cmn_Hant,high,1.0,7.04701e-06,0.0924858,1.29895
174120,2,cmn_Hant,high,1.0,6.63538e-06,0.0902704,1.29138
164854,2,cmn_Hant,high,1.0,5.59276e-06,0.0941904,1.13624
102034,2,cmn_Hant,high,1.0,4.67314e-06,0.090701,1.07859
135246,2,cmn_Hant,high,1.0,6.01544e-06,0.0915488,1.2124
152652,2,cmn_Hant,high,1.0,4.2199e-06,0.0906304,1.02575
152701,2,cmn_Hant,high,1.0,6.54042e-06,0.0917579,1.26132
190309,2,cmn_Hant,high,1.0,5.09177e-06,0.092828,1.10007
67623,2,cmn_Hant,high,1.0,6.18735e-06,0.0913379,1.23244
145447,2,cmn_Hant,high,1.0,4.31882e-06,0.0963665,0.975936
40560,2,cmn_Hant,high,1.0,6.91303e-06,0.0900249,1.32171
102820,2,cmn_Hant,high,1.0,4.65086e-06,0.0916914,1.06439
179805,2,cmn_Hant,high,1.0,3.26484e-06,0.0909498,0.899072
80509,2,cmn_Hant,high,1.0,7.71431e-06,0.0907626,1.38486
240962,2,cmn_Hant,high,1.0,4.555e-06,0.0937665,1.03006
146249,2,cmn_Hant,high,1.0,5.47009e-06,0.09483,1.11613
215309,2,cmn_Hant,high,1.0,4.95415e-06,0.0885751,1.1372
69121,2,cmn_Hant,high,1.0,8.54977e-06,0.0932549,1.41896
223711,2,cmn_Hant,high,1.0,5.7426e-06,0.089998,1.205
32604,2,cmn_Hant,high,1.0,6.9292e-06,0.0939155,1.26844
48846,2,cmn_Hant,high,1.0,5.05785e-06,0.0914219,1.11326
75749,2,cmn_Hant,high,1.0,5.93321e-06,0.0922942,1.19436
110822,2,cmn_Hant,high,1.0,5.73028e-06,0.0920014,1.17749
53816,2,cmn_Hant,high,1.0,5.17993e-06,0.0939262,1.09658
175628,2,cmn_Hant,high,1.0,6.03627e-06,0.0897125,1.23936
27696,2,cmn_Hant,high,1.0,4.28901e-06,0.0938074,0.999094
105799,2,cmn_Hant,high,1.0,6.24845e-06,0.0947348,1.1941
109223,2,cmn_Hant,high,1.0,5.01418e-06,0.0909613,1.11406
123391,2,cmn_Hant,high,1.0,5.17084e-06,0.0973137,1.05748
17092,2,cmn_Hant,high,1.0,9.29244e-06,0.0906699,1.52148
24557,2,cmn_Hant,high,1.0,6.7553e-06,0.0922422,1.27514
150104,2,cmn_Hant,high,1.0,5.1806e-06,0.0948464,1.08601
19606,2,cmn_Hant,high,1.0,6.614e-06,0.0892579,1.30392
192311,2,cmn_Hant,high,1.0,5.8612e-06,0.0921762,1.18861
117786,2,cmn_Hant,high,1.0,4.96582e-06,0.0938357,1.07471
11836,2,cmn_Hant,high,1.0,7.13945e-06,0.093797,1.28917
232342,2,cmn_Hant,high,1.0,6.56417e-06,0.092908,1.24796
127353,2,cmn_Hant,high,1.0,3.75605e-06,0.0905631,0.968454
184146,2,cmn_Hant,high,1.0,5.17217e-06,0.0937983,1.09725
137374,2,cmn_Hant,high,1.0,5.12696e-06,0.0896291,1.14326
198427,2,cmn_Hant,high,1.0,4.79797e-06,0.0930675,1.06511
21942,2,cmn_Hant,high,1.0,4.75717e-06,0.0928254,1.06334
235342,2,cmn_Hant,high,1.0,5.05001e-06,0.0908435,1.11948
116415,2,cmn_Hant,high,1.0,6.5161e-06,0.0936627,1.23337
94128,2,cmn_Hant,high,1.0,6.37162e-06,0.089598,1.27495
94323,2,cmn_Hant,high,1.0,4.95838e-06,0.0908852,1.10877
162023,2,cmn_Hant,high,1.0,4.59364e-06,0.0899332,1.07851
142764,2,cmn_Hant,high,1.0,5.9666e-06,0.0932677,1.18522
16185,2,cmn_Hant,high,1.0,6.93412e-06,0.0917786,1.29843
239767,2,cmn_Hant,high,1.0,4.12261e-06,0.0945093,0.972247
62443,2,cmn_Hant,high,1.0,6.05169e-06,0.0973608,1.14346
222614,2,cmn_Hant,high,1.0,4.74865e-06,0.0910301,1.08334
24433,2,cmn_Hant,high,1.0,6.49032e-06,0.0920073,1.25307
236655,2,cmn_Hant,high,1.0,6.23847e-06,0.0895665,1.262
80090,2,cmn_Hant,high,1.0,7.04743e-06,0.090646,1.32535
98425,2,cmn_Hant,high,1.0,6.3181e-06,0.0934206,1.21763
155157,2,cmn_Hant,high,1.0,5.31188e-06,0.0908074,1.1486
152754,2,cmn_Hant,high,1.0,4.35782e-06,0.0917988,1.02911
10564,2,cmn_Hant,high,1.0,7.51815e-06,0.0940194,1.31978
223554,2,cmn_Hant,high,1.0,4.1263e-06,0.0904166,1.01671
22807,2,cmn_Hant,high,1.0,7.00634e-06,0.0907102,1.32055
31508,2,cmn_Hant,high,1.0,8.41066e-06,0.0913956,1.436
83419,2,cmn_Hant,high,1.0,4.97971e-06,0.0958429,1.05368
22206,2,cmn_Hant,high,1.0,7.42277e-06,0.0901312,1.36796
200853,2,cmn_Hant,high,1.0,5.09748e-06,0.090751,1.12588
31825,2,cmn_Hant,high,1.0,6.92886e-06,0.0886922,1.34311
77175,2,cmn_Hant,high,1.0,8.68808e-06,0.0947022,1.40853
57092,2,cmn_Hant,high,1.0,6.20774e-06,0.0911545,1.23695
14799,2,cmn_Hant,high,1.0,8.66346e-06,0.0909868,1.46397
31703,2,cmn_Hant,high,1.0,9.2527e-06,0.0938778,1.46635
7426,2,cmn_Hant,high,1.0,7.96219e-06,0.0885151,1.44266
102053,2,cmn_Hant,high,1.0,4.73044e-06,0.0929224,1.05924
33897,2,cmn_Hant,high,1.0,5.41595e-06,0.0873902,1.20515
119758,2,cmn_Hant,high,1.0,5.90981e-06,0.0938525,1.17221
82958,2,cmn_Hant,high,1.0,8.6582e-06,0.0921495,1.44506
101839,2,cmn_Hant,high,1.0,5.75407e-06,0.0921073,1.17858
127327,2,cmn_Hant,high,1.0,6.16865e-06,0.0944814,1.18964
25567,2,cmn_Hant,high,1.0,1.04163e-05,0.0916955,1.59285
18213,2,cmn_Hant,high,1.0,6.75095e-06,0.094632,1.24254
54801,2,cmn_Hant,high,1.0,7.08416e-06,0.0914618,1.31695
175598,2,cmn_Hant,high,1.0,5.39182e-06,0.0919799,1.14246
101298,2,cmn_Hant,high,1.0,6.36867e-06,0.0918479,1.24343
211565,2,cmn_Hant,high,1.0,5.62723e-06,0.0913861,1.17471
195363,2,cmn_Hant,high,1.0,4.44009e-06,0.0912006,1.04559
96885,2,cmn_Hant,high,1.0,6.44984e-06,0.090888,1.26454
74927,2,cmn_Hant,high,1.0,4.79247e-06,0.0889657,1.11358
250367,2,cmn_Hant,high,1.0,5.9615e-06,0.0952965,1.15949
9735,2,cmn_Hant,high,1.0,7.16825e-06,0.0901808,1.34356
45482,2,cmn_Hant,high,1.0,5.33343e-06,0.0923811,1.13132
240873,2,cmn_Hant,high,1.0,5.91783e-06,0.0959988,1.14678
129784,2,cmn_Hant,high,1.0,4.9298e-06,0.0903205,1.11248
12885,2,cmn_Hant,high,1.0,9.1022e-06,0.0910343,1.4998
74522,2,cmn_Hant,high,1.0,5.92526e-06,0.0893573,1.23279
44066,2,cmn_Hant,high,1.0,6.51281e-06,0.0905705,1.27515
8190,2,cmn_Hant,high,1.0,1.06957e-05,0.0913979,1.61932
9653,2,cmn_Hant,high,1.0,7.56327e-06,0.0903672,1.37724
55344,2,cmn_Hant,high,1.0,6.49038e-06,0.0952661,1.21021
85073,2,cmn_Hant,high,1.0,6.53189e-06,0.0951022,1.21617
69463,2,cmn_Hant,high,1.0,3.65565e-06,0.0908715,0.952182
71961,2,cmn_Hant,high,1.0,4.42041e-06,0.0913741,1.04129
63314,2,cmn_Hant,high,1.0,4.79493e-06,0.0933035,1.06208
3411,2,cmn_Hant,high,0.641,2.2131e-05,0.100703,2.11409
26300,2,cmn_Hant,high,1.0,8.3748e-06,0.0916853,1.42841
9126,2,cmn_Hant,high,1.0,7.14855e-06,0.0924904,1.30821
24989,2,cmn_Hant,high,1.0,6.04654e-06,0.0888323,1.2527
4784,2,cmn_Hant,high,1.0,6.41367e-06,0.0896121,1.27894
5459,2,cmn_Hant,high,1.0,6.77043e-06,0.0930914,1.26492
76212,2,cmn_Hant,high,1.0,5.82198e-06,0.0939601,1.16214
241968,2,cmn_Hant,high,1.0,4.45981e-06,0.0917466,1.04168
97203,2,cmn_Hant,high,1.0,6.19431e-06,0.0948394,1.18761
133002,2,cmn_Hant,high,1.0,4.62007e-06,0.086709,1.12183
240474,2,cmn_Hant,high,1.0,4.63892e-06,0.0968416,1.00649
109747,2,cmn_Hant,high,1.0,6.95226e-06,0.0907256,1.31522
194437,2,cmn_Hant,high,1.0,4.74153e-06,0.0899158,1.09594
78163,2,cmn_Hant,high,1.0,5.4699e-06,0.0920418,1.14992
10637,2,cmn_Hant,high,1.0,7.31814e-06,0.0905738,1.35165
260469,2,cmn_Hant,high,1.0,4.97861e-06,0.093344,1.08176
6961,2,cmn_Hant,high,1.0,8.04038e-06,0.0909036,1.41163
77997,2,cmn_Hant,high,1.0,4.83427e-06,0.0894368,1.11254
82835,2,cmn_Hant,high,1.0,4.66696e-06,0.0914302,1.06928
105159,2,cmn_Hant,high,1.0,5.85949e-06,0.0890556,1.23008
57177,2,cmn_Hant,high,1.0,5.50636e-06,0.0936955,1.13339
34334,2,cmn_Hant,high,0.805,1.87552e-05,0.114645,1.7095
49565,2,cmn_Hant,high,1.0,6.93055e-06,0.0935292,1.2738
91794,2,cmn_Hant,high,1.0,6.16094e-06,0.0924018,1.21565
60563,2,cmn_Hant,high,1.0,3.58162e-06,0.0959327,0.892768
18423,2,cmn_Hant,high,1.0,7.44539e-06,0.0919092,1.34354
68823,2,cmn_Hant,high,1.0,6.37625e-06,0.0923599,1.23727
83837,2,cmn_Hant,high,1.0,5.5677e-06,0.0930324,1.14781
31860,2,cmn_Hant,high,1.0,5.35304e-06,0.0891887,1.17397
246095,2,cmn_Hant,high,1.0,5.52906e-06,0.0894912,1.18908
13155,2,cmn_Hant,high,1.0,7.90914e-06,0.0904967,1.40636
93899,2,cmn_Hant,high,1.0,6.54931e-06,0.094086,1.23094
212272,2,cmn_Hant,high,1.0,5.62491e-06,0.0946484,1.13399
58071,2,cmn_Hant,high,1.0,7.74262e-06,0.0928311,1.35649
74242,2,cmn_Hant,high,1.0,4.96057e-06,0.0940235,1.072
82475,2,cmn_Hant,high,1.0,7.21767e-06,0.0933135,1.30292
45816,2,cmn_Hant,high,1.0,5.49289e-06,0.0932766,1.13709
148871,2,cmn_Hant,high,1.0,5.37666e-06,0.0928007,1.13076
213312,2,cmn_Hant,high,1.0,5.07402e-06,0.092137,1.10639
